UserID,WindowID,Split,City,State,Country,ZipCode,DegreeType,Major,GraduationDate,WorkHistoryCount,TotalYearsExperience,CurrentlyEmployed,ManagedOthers,ManagedHowMany
13255,6,Train,Louisville,KY,US,40258,High School,Not Applicable,2004-01-01 00:00:00,6,9.0,Yes,No,0
13269,6,Train,Springfield,OH,US,45506,Bachelor's,Healthcare Management,,3,8.0,Yes,No,0
13344,6,Train,Blue Springs,MO,US,64015,High School,Not Applicable,2001-01-01 00:00:00,4,10.0,No,No,0
13370,6,Train,Casselberry,FL,US,32707,High School,"Nursing/Registered Nurse (RN, ASN, BSN, MSN)",2013-06-01 00:00:00,4,6.0,Yes,No,0
13411,6,Train,Saint Davids,PA,US,19087,Master's,Social Studies Education,2011-08-01 00:00:00,7,6.0,Yes,No,0
13415,6,Train,Stamford,CT,US,06907,,Literature/Photography,1985-09-01 00:00:00,3,8.0,No,No,0
13447,6,Train,Chicago,IL,US,60609,High School,Not Applicable,2006-06-01 00:00:00,1,3.0,Yes,No,0
13452,6,Train,Sicklerville,NJ,US,08081,Associate's,Science,2004-01-01 00:00:00,4,13.0,Yes,No,0
13474,6,Train,Nashville,TN,US,37209,Bachelor's,Tennessee State,2012-05-01 00:00:00,3,6.0,Yes,No,0
13512,6,Train,Owatonna,MN,US,55060,Bachelor's,Computer Information Systems,2012-05-01 00:00:00,1,6.0,No,No,0
13537,6,Train,Ocean Springs,MS,US,39565,High School,Not Applicable,1988-05-01 00:00:00,5,24.0,Yes,No,0
13542,6,Train,Katy,TX,US,77449,Associate's,"Music and Video Business, The Art",,8,15.0,Yes,No,0
13631,6,Train,Ramsey,MN,US,55303,,Communications,,4,4.0,Yes,No,0
13661,6,Train,Ralston,NE,US,68127,Associate's,Business Administration,,6,9.0,Yes,No,0
13691,6,Train,Torrance,CA,US,90504,,Psychology,,2,5.0,Yes,No,0
13922,6,Test,Brooklyn,NY,US,11209,,Biomedical Engineering,,2,4.0,No,No,0
13927,6,Train,Thomaston,CT,US,06787,Master's,Curriculum,2011-01-01 00:00:00,4,2.0,Yes,No,0
14145,6,Train,New Kensington,PA,US,15068,Bachelor's,"Mass Media Arts, Journalism and Communication Studies",2012-05-01 00:00:00,4,6.0,Yes,No,0
14198,6,Train,Irmo,SC,US,29063,Bachelor's,Business Administration,1992-06-01 00:00:00,3,18.0,No,No,0
14358,6,Train,Sacramento,CA,US,95835,Associate's,International Business,,6,12.0,No,No,0
14363,6,Train,Bay City,MI,US,48706,Master's,Physician Assistant Studies,2011-07-01 00:00:00,1,0.0,Yes,No,0
14381,6,Train,Weirton,WV,US,26062,High School,Not Applicable,2000-05-01 00:00:00,4,14.0,Yes,No,0
14391,6,Train,Vernon Rockville,CT,US,06066,High School,Not Applicable,2010-06-01 00:00:00,4,4.0,Yes,No,0
14401,6,Train,San Antonio,TX,US,78227,High School,Not Applicable,1997-05-01 00:00:00,8,17.0,No,No,0
14456,6,Train,Forestville,MD,US,20747,High School,Not Applicable,1976-01-01 00:00:00,2,4.0,No,No,0
14464,6,Train,West Des Moines,IA,US,50266,High School,Not Applicable,2008-01-01 00:00:00,2,2.0,Yes,No,0
14542,6,Train,New York,NY,US,10018,Bachelor's,International Business,2010-08-01 00:00:00,3,2.0,No,No,0
14677,6,Train,Norcross,GA,US,30093,Bachelor's,Accounting,2009-12-01 00:00:00,9,7.0,Yes,Yes,6
14717,6,Train,Huntington Station,NY,US,11746,Bachelor's,Psychology,2013-02-01 00:00:00,6,15.0,Yes,No,0
14753,6,Train,Kansas City,MO,US,64128,High School,Not Applicable,1981-06-01 00:00:00,5,5.0,No,No,0
14826,6,Train,Mechanicsburg,PA,US,17055,High School,Not Applicable,,2,12.0,Yes,No,0
14828,6,Train,Detroit,MI,US,48224,Associate's,Applied Science/Nursing,,6,23.0,No,No,0
14838,6,Train,Orlando,FL,US,32811,Master's,Administration & Informatics,2011-06-01 00:00:00,10,21.0,No,No,0
14853,6,Train,San Jose,CA,US,95125,Bachelor's,business,1994-01-01 00:00:00,4,10.0,Yes,No,0
15022,6,Train,Wilmington,NC,US,28411,Bachelor's,Public Relations/Marketing,2005-01-01 00:00:00,2,7.0,Yes,No,0
15096,6,Train,Fairmont,NC,US,28340,Bachelor's,Sociology,2007-01-01 00:00:00,5,12.0,Yes,No,0
15201,6,Train,Brazil,IN,US,47834,High School,Not Applicable,1973-01-01 00:00:00,5,34.0,Yes,Yes,20
15216,6,Train,Surprise,AZ,US,85388,Master's,Civil Engineering,2002-01-01 00:00:00,7,24.0,No,No,0
15262,6,Train,Park Forest,IL,US,60466,Bachelor's,Business Administration,2010-01-01 00:00:00,2,6.0,Yes,No,0
15287,6,Train,Jacksonville,FL,US,32223,Bachelor's,Accounting & Finance-Magna,,9,12.0,Yes,No,0
15334,6,Train,Babylon,NY,US,11702,Bachelor's,Studio Art /Design and Biology,2010-05-01 00:00:00,8,7.0,Yes,No,0
15335,6,Train,Simsbury,CT,US,06070,Master's,Marketing,,8,20.0,Yes,No,0
15343,6,Train,Park Ridge,IL,US,60068,High School,Programming CNC/Lathe machines,,2,1.0,No,No,0
15389,6,Train,Burleson,TX,US,76028,Master's,Reading Teacher,2012-06-01 00:00:00,3,10.0,Yes,No,0
15399,6,Train,Los Angeles,CA,US,90037,Master's,Laws,2012-05-01 00:00:00,6,4.0,Yes,No,0
15563,6,Train,Hermitage,TN,US,37076,Associate's,Emergency Medical Technician,2005-08-01 00:00:00,4,7.0,Yes,Yes,25
15564,6,Train,Springdale,AR,US,72764,Bachelor's,ACS Certified Biochemistry Track,2012-06-01 00:00:00,3,2.0,Yes,Yes,10
15611,6,Train,Houston,TX,US,77064,Bachelor's,Psychology,2011-01-01 00:00:00,5,12.0,Yes,No,0
15653,6,Train,Clifton Park,NY,US,12065,Master's,"Human Resources Management/Personnel Administration, General",1992-05-01 00:00:00,7,26.0,No,Yes,50
15675,6,Train,Round Hill,VA,US,20141,Associate's,General Studies,1999-01-01 00:00:00,4,18.0,Yes,No,0
15686,6,Train,Brevard,NC,US,28712,Bachelor's,Business Admin: Integrated Market Communications,2012-05-01 00:00:00,3,5.0,Yes,No,0
15702,6,Train,San Diego,CA,US,92139,High School,Not Applicable,2005-01-01 00:00:00,5,7.0,Yes,Yes,10
15727,6,Train,Hattiesburg,MS,US,39401,Associate's,Medical Billing and Coding,2012-05-01 00:00:00,4,11.0,Yes,No,0
15858,6,Train,Lizton,IN,US,46149,Associate's,Business Administration,1998-01-01 00:00:00,3,14.0,No,No,0
15896,6,Train,Evansville,IN,US,47711,Associate's,"Electrical, Electronics and Communications Engineering",2002-06-01 00:00:00,5,13.0,No,Yes,50
15911,6,Train,Nashville,TN,US,37214,Bachelor's,Mass Communications Studies,2006-01-01 00:00:00,2,9.0,Yes,No,0
15996,6,Train,Palmetto Bay,FL,US,33158,Master's,Portuguese,2008-01-01 00:00:00,9,44.0,Yes,No,0
16023,6,Train,Woonsocket,RI,US,02895,High School,Not Applicable,1993-01-01 00:00:00,4,10.0,No,No,0
16036,6,Train,El Paso,TX,US,79938,Bachelor's,Psychology,,9,23.0,Yes,Yes,12
16113,6,Train,Pembroke Pines,FL,US,33029,High School,Not Applicable,,3,13.0,Yes,No,0
16246,6,Train,Lexington,SC,US,29073,Master's,Technology,2010-01-01 00:00:00,5,13.0,Yes,No,0
16315,6,Train,Linden,NJ,US,07036,,Medical Billing and Coding,2004-01-01 00:00:00,9,10.0,Yes,No,0
16338,6,Train,Tacoma,WA,US,98409,Master's,business management,,1,7.0,No,Yes,20
16423,6,Train,Merced,CA,US,95340,,Medical,2011-07-01 00:00:00,4,3.0,No,No,0
16470,6,Train,Huntsville,AL,US,35805,Associate's,Child Development,2010-05-01 00:00:00,6,4.0,Yes,Yes,5
16482,6,Train,Brooklyn,NY,US,11215,Master's,Health Care Quality,,5,10.0,Yes,No,0
16557,6,Train,Charlotte,NC,US,28262,Bachelor's,"Finance, General",2012-08-01 00:00:00,2,1.0,No,No,0
16561,6,Train,Waterbury,CT,US,06704,High School,high school diploma,1983-06-01 00:00:00,7,18.0,No,Yes,4
16605,6,Train,Montgomery,AL,US,36116,Master's,Educational Administration,1995-12-01 00:00:00,6,18.0,Yes,No,0
16707,6,Train,Arlington,TX,US,76018,Bachelor's,Healthcare Management,2012-05-01 00:00:00,2,3.0,No,No,0
16731,6,Train,Atlanta,GA,US,30349,High School,Not Applicable,2009-01-01 00:00:00,3,3.0,Yes,No,0
16750,6,Train,Plainfield,NJ,US,07062,High School,Not Applicable,1991-06-01 00:00:00,4,9.0,No,No,0
16753,6,Train,Antioch,CA,US,94509,High School,Not Applicable,,2,12.0,Yes,No,0
16757,6,Train,Sharpsburg,GA,US,30277,Bachelor's,Computer Graphics Technology,2000-06-01 00:00:00,6,19.0,Yes,No,0
16842,6,Train,Kansas City,MO,US,64118,High School,Not Applicable,2011-01-01 00:00:00,5,5.0,No,No,0
16843,6,Train,Miami,FL,US,33162,High School,education,,2,10.0,No,No,0
17024,6,Train,Carson City,NV,US,89701,High School,Not Applicable,,10,8.0,No,Yes,20
17038,6,Train,New York,NY,US,10128,Bachelor's,Philosophy,2008-01-01 00:00:00,3,6.0,Yes,No,0
17074,6,Train,Mayesville,SC,US,29104,High School,Not Applicable,1998-01-01 00:00:00,3,15.0,Yes,No,0
17189,6,Train,Bonita,CA,US,91902,Bachelor's,Electrical Engineering,2004-01-01 00:00:00,3,12.0,Yes,No,0
17260,6,Train,Whittier,CA,US,90604,High School,Not Applicable,,1,12.0,No,No,0
17431,6,Train,Clarkston,MI,US,48348,Master's,Special Education,,3,6.0,Yes,No,0
17474,6,Train,Long Beach,CA,US,90814,Bachelor's,Science Business Management,2010-12-01 00:00:00,5,6.0,Yes,No,0
17662,6,Train,Snow Hill,MD,US,21863,Bachelor's,Chemical Dependency Counseling,2012-06-01 00:00:00,4,4.0,Yes,No,0
17708,6,Train,Iowa City,IA,US,52240,Associate's,Medical Assisting,1999-12-01 00:00:00,3,7.0,Yes,No,0
17783,6,Train,El Paso,TX,US,79936,High School,Not Applicable,2006-01-01 00:00:00,2,3.0,Yes,No,0
17826,6,Train,Jacksonville,FL,US,32209,High School,Not Applicable,2005-06-01 00:00:00,4,6.0,No,No,0
17832,6,Train,Creedmoor,NC,US,27522,Bachelor's,Business Management,2012-03-01 00:00:00,5,10.0,No,No,0
17841,6,Train,Lexington,KY,US,40517,Bachelor's,Physical Education/ sports management option,2009-01-01 00:00:00,2,8.0,No,No,0
17935,6,Train,Miami,FL,US,33147,,business,2011-01-01 00:00:00,1,2.0,No,No,0
17958,6,Train,Hallandale,FL,US,33009,Bachelor's,Psychology/ Minor Criminal Justice,2012-05-01 00:00:00,2,4.0,No,No,0
17974,6,Train,Morven,NC,US,28119,High School,Not Applicable,1984-06-01 00:00:00,4,13.0,No,No,0
18034,6,Train,Hempstead,NY,US,11550,Associate's,Culinary Arts,2009-09-01 00:00:00,3,5.0,Yes,No,0
18045,6,Train,Northampton,PA,US,18067,Bachelor's,English,,5,41.0,No,No,0
18156,6,Train,Columbia,SC,US,29210,Bachelor's,Biology,2009-01-01 00:00:00,4,4.0,Yes,No,0
18160,6,Train,Hollywood,FL,US,33020,Master's,Business Administration,2010-01-01 00:00:00,4,23.0,Yes,No,0
18195,6,Train,Houston,TX,US,77015,High School,Not Applicable,2004-01-01 00:00:00,4,8.0,No,No,0
18321,6,Train,Osceola,IN,US,46561,High School,Not Applicable,,5,22.0,Yes,No,0
18329,6,Train,Florence,KY,US,41042,Bachelor's,Psychology,2011-05-01 00:00:00,2,1.0,Yes,No,0
18352,6,Train,Birmingham,AL,US,35216,Bachelor's,History,,4,21.0,Yes,No,0
18510,6,Train,Rockaway Park,NY,US,11694,High School,Aircraft Maintenance,1997-06-01 00:00:00,5,14.0,No,No,0
18639,6,Train,Detroit,MI,US,48224,,AAMA Accreditation Program,,3,8.0,No,No,0
18943,6,Train,Fairfax,VA,US,22033,Bachelor's,Electronics Engineering,2010-01-01 00:00:00,3,3.0,No,No,0
18988,6,Train,Portales,NM,US,88130,,Mathematics,,5,4.0,Yes,No,0
19000,6,Train,Huntington,NY,US,11743,Bachelor's,Business Administration,2008-01-01 00:00:00,2,3.0,Yes,No,0
19048,6,Train,Winchester,CA,US,92596,High School,Not Applicable,2011-05-01 00:00:00,4,1.0,Yes,No,0
19059,6,Train,Cheverly,MD,US,20784,Associate's,Marketing and Business Administration,2007-01-01 00:00:00,5,11.0,Yes,No,0
19204,6,Train,Fullerton,CA,US,92831,High School,"English Language and Literature, General",1986-06-01 00:00:00,7,9.0,Yes,No,0
19259,6,Train,Chicago,IL,US,60647,Bachelor's,Psychology,2008-01-01 00:00:00,3,8.0,Yes,No,0
19308,6,Train,Phoenix,AZ,US,85050,High School,Not Applicable,,2,9.0,No,No,0
19317,6,Train,Denton,TX,US,76208,,Graphic Design,2012-06-01 00:00:00,3,4.0,Yes,No,0
19387,6,Train,Jacksonville,FL,US,32246,,Business Relations,1996-01-01 00:00:00,4,10.0,Yes,No,0
19397,6,Train,Jacksonville,FL,US,32216,High School,Not Applicable,1985-06-01 00:00:00,2,11.0,Yes,No,0
19461,6,Train,Lawrenceville,GA,US,30044,Bachelor's,"Biology/Biological Sciences, General",2013-01-01 00:00:00,3,8.0,No,No,0
19463,6,Train,Lexington,KY,US,40505,,basketball and football,2001-01-01 00:00:00,2,9.0,No,No,0
19576,6,Train,Atlantic Beach,FL,US,32233,Associate's,Management,1996-01-01 00:00:00,6,26.0,Yes,No,0
19583,6,Train,Platte City,MO,US,64079,Associate's,General Education,,2,10.0,Yes,No,0
19619,6,Train,Fort Wayne,IN,US,46808,High School,Not Applicable,2003-01-01 00:00:00,6,10.0,Yes,No,0
19731,6,Train,Berwyn,IL,US,60402,High School,H.S.,2006-06-01 00:00:00,2,4.0,No,Yes,2
19742,6,Train,Scranton,PA,US,18510,Associate's,Research,2009-05-01 00:00:00,4,6.0,Yes,No,0
19771,6,Train,Kansas City,KS,US,66101,,General Curriculun,,1,8.0,Yes,No,0
19773,6,Train,Ontario,CA,US,91762,High School,Not Applicable,2002-06-01 00:00:00,3,9.0,Yes,Yes,1
19795,6,Train,Wichita,KS,US,67204,High School,Not Applicable,1983-01-01 00:00:00,4,19.0,Yes,No,0
19843,6,Train,Cockeysville,MD,US,21030,High School,Not Applicable,1988-01-01 00:00:00,4,8.0,Yes,No,0
19946,6,Train,Newington,CT,US,06111,High School,Not Applicable,2008-01-01 00:00:00,2,1.0,Yes,No,0
19956,6,Train,Clarksville,TN,US,37042,High School,Not Applicable,1999-01-01 00:00:00,4,11.0,Yes,No,0
19976,6,Train,East Elmhurst,NY,US,11370,,Computer Technician Training,2012-03-01 00:00:00,4,5.0,Yes,No,0
19989,6,Train,Orlando,FL,US,32811,High School,Not Applicable,2001-12-01 00:00:00,2,10.0,Yes,No,0
20067,6,Train,Salt Lake City,UT,US,84107,High School,Not Applicable,,2,2.0,No,Yes,10
20080,6,Train,Prescott,WI,US,54021,High School,Not Applicable,1984-01-01 00:00:00,6,28.0,Yes,No,0
20167,6,Train,Philadelphia,PA,US,19128,High School,Not Applicable,1992-05-01 00:00:00,4,20.0,Yes,No,0
20190,6,Train,Alpharetta,GA,US,30004,Bachelor's,Mechanical Engineering Technology,1999-05-01 00:00:00,6,16.0,Yes,No,0
20329,6,Train,Atlanta,GA,US,30312,High School,Not Applicable,2006-01-01 00:00:00,5,5.0,No,No,0
20337,6,Train,Newark,DE,US,19711,High School,Not Applicable,1983-01-01 00:00:00,4,22.0,Yes,No,0
20341,6,Train,Clayton,NJ,US,08312,High School,Not Applicable,,3,12.0,No,Yes,7
20343,6,Train,Plano,TX,US,75075,High School,Not Applicable,1983-01-01 00:00:00,7,29.0,Yes,No,0
20384,6,Train,New York,NY,US,10029,Bachelor's,Economics,2010-06-01 00:00:00,3,4.0,No,No,0
20391,6,Train,Grand Prairie,TX,US,75052,High School,Not Applicable,2003-01-01 00:00:00,4,6.0,Yes,No,0
20423,6,Train,Melbourne,FL,US,32940,High School,general,1977-06-01 00:00:00,1,9.0,No,Yes,45
20520,6,Train,Miami,FL,US,33126,Bachelor's,Technology Summary,2007-01-01 00:00:00,3,4.0,Yes,No,0
20572,6,Train,Indianapolis,IN,US,46278,High School,Not Applicable,2006-06-01 00:00:00,10,6.0,No,No,0
20654,6,Train,Newark,NJ,US,07108,Associate's,"liberal Arts, Journalism",,2,2.0,No,No,0
20714,6,Train,Flower Mound,TX,US,75028,Master's,Computer Science,,4,4.0,Yes,No,0
20807,6,Train,Norristown,PA,US,19401,High School,Not Applicable,2006-06-01 00:00:00,3,4.0,No,Yes,2
20840,6,Train,Fayetteville,NC,US,28314,Master's,Management,,3,12.0,Yes,No,0
20857,6,Train,Houston,TX,US,77057,Bachelor's,English,2006-06-01 00:00:00,4,5.0,No,No,0
20980,6,Train,Indianapolis,IN,US,46250,,Machine Tool Technology/Machinist,2001-01-01 00:00:00,5,14.0,No,No,0
21013,6,Train,Sun Valley,CA,US,91352,High School,Not Applicable,2003-01-01 00:00:00,3,5.0,No,No,0
21027,6,Train,Los Angeles,CA,US,90002,Associate's,Criminal Justice,1992-08-01 00:00:00,2,15.0,No,Yes,8
21064,6,Train,Hatfield,PA,US,19440,Bachelor's,Finance,2012-05-01 00:00:00,3,6.0,Yes,No,0
21129,6,Train,Corona,CA,US,92882,High School,Not Applicable,2003-01-01 00:00:00,4,6.0,No,No,0
21135,6,Train,Swanton,OH,US,43558,Master's,Operations and Supply Chain Management,2013-12-01 00:00:00,6,29.0,Yes,Yes,14
21178,6,Train,New Orleans,LA,US,70119,,"Physics, English",2012-05-01 00:00:00,3,2.0,Yes,No,0
21181,6,Train,Athens,AL,US,35611,,Criminal Justice,1995-01-01 00:00:00,6,14.0,No,No,0
21205,6,Train,Garden Grove,CA,US,92843,High School,Not Applicable,2011-01-01 00:00:00,2,1.0,No,No,0
21226,6,Train,Petersburg,IL,US,62675,Vocational,LPN,1999-02-01 00:00:00,4,11.0,No,Yes,5
21353,6,Train,Smyrna,TN,US,37167,,Civil Engineering,2012-06-01 00:00:00,3,3.0,Yes,No,0
21375,6,Train,Glen Oaks,NY,US,11004,Bachelor's,Business Administration,1998-04-01 00:00:00,4,13.0,Yes,Yes,2
21398,6,Train,Columbus,GA,US,31907,High School,Smiths Station High School,1997-01-01 00:00:00,1,14.0,No,No,0
21495,6,Test,Denver,CO,US,80247,High School,Not Applicable,,3,43.0,Yes,No,0
21588,6,Train,Morrow,GA,US,30260,Vocational,professional building services,2009-06-01 00:00:00,1,1.0,No,Yes,12
21661,6,Train,Saint Louis,MO,US,63111,High School,General Studies,1984-06-01 00:00:00,1,5.0,Yes,No,0
21670,6,Train,Country Club Hills,IL,US,60478,Master's,Special Education,2012-06-01 00:00:00,6,8.0,Yes,Yes,10
21707,6,Train,Austin,TX,US,78758,Bachelor's,Photography,2012-06-01 00:00:00,5,4.0,Yes,No,0
21772,6,Train,Houston,TX,US,77011,High School,Not Applicable,2003-05-01 00:00:00,2,7.0,No,No,0
21800,6,Train,Sunland,CA,US,91040,Bachelor's,Business,,3,18.0,Yes,No,0
21847,6,Train,Middle Village,NY,US,11379,Bachelor's,Business Administration,2010-05-01 00:00:00,1,1.0,No,No,0
21977,6,Train,Laurel,MS,US,39443,High School,Not Applicable,1999-01-01 00:00:00,3,9.0,Yes,No,0
22048,6,Train,Loganville,GA,US,30052,High School,Not Applicable,1991-05-01 00:00:00,1,11.0,Yes,No,0
22134,6,Train,Fort Lauderdale,FL,US,33317,Associate's,Business,1972-01-01 00:00:00,2,30.0,Yes,No,0
22163,6,Train,Fort Lauderdale,FL,US,33305,High School,Not Applicable,1992-06-01 00:00:00,1,16.0,Yes,Yes,30
22179,6,Train,Little Rock,AR,US,72201,Bachelor's,Exercise Physiology,2010-01-01 00:00:00,7,9.0,Yes,No,0
22237,6,Train,Lindenwold,NJ,US,08021-1311,Master's,Accounting,2000-06-01 00:00:00,10,14.0,No,No,0
22475,6,Train,Detroit,MI,US,48227,Associate's,Elementary Education and Teaching,2012-05-01 00:00:00,2,4.0,No,No,0
22515,6,Train,San Diego,CA,US,92119,Bachelor's,International Law,2003-04-01 00:00:00,5,10.0,Yes,No,0
22640,6,Train,Fort Lauderdale,FL,US,33311,High School,Not Applicable,1999-01-01 00:00:00,4,10.0,No,No,0
22674,6,Train,Palm Bay,FL,US,32905,Bachelor's,Science Education,,7,11.0,Yes,No,0
22820,6,Train,Jackson,MS,US,39211,Master's,Elementary Education,2009-08-01 00:00:00,4,13.0,Yes,No,0
22826,6,Train,Columbia,SC,US,29221,,Medical Assistant,1999-01-01 00:00:00,4,8.0,Yes,Yes,5
22831,6,Train,Peoria,IL,US,61605,Bachelor's,Human Service Management,,7,17.0,No,No,0
22838,6,Train,Keansburg,NJ,US,07734,High School,GED,1983-05-01 00:00:00,2,11.0,No,Yes,15
22856,6,Train,Phoenix,AZ,US,85037,High School,Not Applicable,2002-01-01 00:00:00,6,6.0,No,No,0
22893,6,Train,Minneapolis,MN,US,55408,Bachelor's,Journalism,2012-05-01 00:00:00,4,6.0,Yes,No,0
23003,6,Train,Topeka,KS,US,66605,PhD,Marketing Chair for Equal Justice Works,,1,0.0,No,No,0
23006,6,Train,Olathe,KS,US,66062,Bachelor's,Science Sociology/Criminology,,3,7.0,Yes,No,0
23009,6,Train,Riverton,UT,US,84065,,Accounting,,5,14.0,Yes,No,0
23136,6,Train,Knoxville,TN,US,37918,High School,Not Applicable,2005-01-01 00:00:00,3,6.0,No,No,0
23171,6,Train,Overland Park,KS,US,66221,Associate's,NURSING,1988-01-01 00:00:00,6,33.0,Yes,No,0
23197,6,Test,Reston,VA,US,20191,Master's,Computer Science,1983-01-01 00:00:00,8,6.0,Yes,Yes,65
23201,6,Train,San Jose,IL,US,62682,High School,Not Applicable,,1,1.0,No,No,0
23209,6,Train,Comstock Park,MI,US,49321,Associate's,Accounting,2011-12-01 00:00:00,3,8.0,Yes,Yes,25
23213,6,Train,Scottsville,VA,US,24590,Associate's,Business Administration/Management,2006-01-01 00:00:00,1,3.0,No,No,0
23240,6,Train,Cocoa,FL,US,32927,Bachelor's,Aviation Maintenance Management,,7,19.0,Yes,No,0
23258,6,Train,Monroe,NY,US,10950,Bachelor's,Managerial Accounting/CPA Track,,2,1.0,No,No,0
23343,6,Train,Laurel,MD,US,20723,High School,Not Applicable,2003-05-01 00:00:00,4,7.0,No,No,0
23360,6,Train,Forest Hills,NY,US,11375,PhD,Juris,2003-01-01 00:00:00,4,9.0,Yes,No,0
23451,6,Train,Morristown,NJ,US,07960,,Leisure Management,2001-01-01 00:00:00,4,8.0,No,Yes,6
23473,6,Train,Stanley,NC,US,28164,Bachelor's,Health &amp; Wellness,2012-05-01 00:00:00,6,7.0,Yes,No,0
23543,6,Train,Alexandria,IN,US,46001,Bachelor's,Elementary Education,2003-01-01 00:00:00,3,11.0,Yes,No,0
23636,6,Train,Garden Grove,CA,US,92840,Associate's,Architectural,2003-01-01 00:00:00,7,10.0,Yes,Yes,5
23645,6,Train,New Orleans,LA,US,70128,Bachelor's,Computer Information Systems,2009-01-01 00:00:00,3,6.0,Yes,No,0
23691,6,Train,Murfreesboro,TN,US,37129,Bachelor's,Elementary,,5,8.0,Yes,No,0
23755,6,Train,Washington,DC,US,20032,Associate's,Medical,,6,10.0,No,No,0
23796,6,Train,North Charleston,SC,US,29405,High School,Not Applicable,1985-01-01 00:00:00,5,10.0,Yes,No,0
23811,6,Train,Charlotte,NC,US,28205,Bachelor's,Sociology,2010-12-01 00:00:00,2,7.0,Yes,No,0
23847,6,Train,Victor,NY,US,14564,Bachelor's,Social Work,1996-01-01 00:00:00,2,16.0,No,Yes,3
23890,6,Train,Morehead,KY,US,40351,Bachelor's,"Business Administration and Management, General",2013-05-01 00:00:00,5,16.0,Yes,No,0
24053,6,Train,Parsippany,NJ,US,07054,Bachelor's,Business Administration,2004-01-01 00:00:00,4,18.0,Yes,No,0
24144,6,Train,Detroit,MI,US,48230,PhD,Business Law,2011-01-01 00:00:00,4,1.0,No,No,0
24154,6,Train,Saint Petersburg,FL,US,33709,Associate's,"Education, General",2008-12-01 00:00:00,7,11.0,Yes,No,0
24298,6,Train,Tustin,CA,US,92780,Vocational,CNC Machinist,2008-07-01 00:00:00,3,4.0,Yes,Yes,3
24363,6,Train,Columbus,OH,US,43207,High School,Not Applicable,1990-08-01 00:00:00,3,22.0,Yes,No,0
24371,6,Train,Plano,TX,US,75074,Associate's,Vehicle Sales Cert,2006-05-01 00:00:00,5,6.0,No,No,0
24394,6,Train,Englewood,NJ,US,07631,Master's,all areas required for ASE,2008-10-01 00:00:00,3,8.0,Yes,No,0
24411,6,Train,Martinez,GA,US,30907,High School,Not Applicable,,2,5.0,No,No,0
24430,6,Train,Huntsville,AL,US,35810,Bachelor's,Business Management,,4,9.0,Yes,No,0
24488,6,Train,Whiteland,IN,US,46184,,Business,2005-01-01 00:00:00,1,3.0,Yes,No,0
24493,6,Train,Tuscaloosa,AL,US,35405,,Organizational Management,2012-06-01 00:00:00,4,9.0,Yes,No,0
24513,6,Train,Mc David,FL,US,32568,Bachelor's,Medical,,3,16.0,Yes,No,0
24533,6,Train,Warrenville,IL,US,60555,Bachelor's,Business Consulting,2013-06-01 00:00:00,2,13.0,Yes,No,0
24590,6,Train,San Pedro,CA,US,90731,Bachelor's,Advertising,2011-05-01 00:00:00,5,4.0,No,No,0
24648,6,Train,Kansas City,MO,US,64133,High School,Not Applicable,,7,25.0,Yes,No,0
24676,6,Train,Billings,MT,US,59102,,Business Management,2007-05-01 00:00:00,3,9.0,No,Yes,25
24689,6,Train,Randleman,NC,US,27317,Associate's,Business,2011-11-01 00:00:00,3,19.0,Yes,Yes,13
24696,6,Train,Midlothian,VA,US,23114,Bachelor's,Business,,2,25.0,Yes,No,0
24702,6,Train,Chicago,IL,US,60629,Bachelor's,Paralegal,2010-01-01 00:00:00,4,12.0,Yes,Yes,10
24841,6,Train,Carson,CA,US,90745,High School,Not Applicable,2003-01-01 00:00:00,3,3.0,No,No,0
24881,6,Train,Iowa City,IA,US,52246,PhD,Industrial Engineering,2012-06-01 00:00:00,4,8.0,Yes,Yes,4
24965,6,Train,North Wilkesboro,NC,US,28656,Master's,Information Technology,,4,17.0,Yes,No,0
